Año	Municipio código	Municipio nombre	Rústico, año última renovación	Rústico, parcelas	Rústico, subparcelas	Rústico, superficie	Rústico, valor catastral
2001	50062	Burgo de Ebro (El)		2949	3261	1994	5239,37
2001	50063	Buste (El)	1993	1806	2080	761	131,74
2001	50064	Cabañas de Ebro	1992	1759	1895	904	2653,56
2001	50065	Cabolafuente	1993	7527	9812	3891	813,35
2001	50066	Cadrete		1009	1192	958	866,81
2001	50067	Calatayud	1998	10233	14982	15509	7615,72
2001	50068	Calatorao		5547	6302	4543	9261,88
2001	50069	Calcena	1992	3865	4264	6462	191,52
2001	50070	Calmarza	1992	3716	4280	2895	499,1
2001	50071	Campillo de Aragón		2768	3544	3645	723,53
2001	50072	Carenas		2104	2328	3089	372,71
2001	50073	Cariñena	1995	5539	6147	8216	7768,84
2001	50074	Caspe		29167	49431	45027	23695,95
2001	50075	Castejón de Alarba		1706	2402	1717	384,31
2001	50076	Castejón de las Armas		1848	2313	1561	344,27
2001	50077	Castejón de Valdejasa	1995	1770	3915	10945	2614,08
2001	50078	Castiliscar		2888	5470	3994	3661,13
2001	50079	Cervera de la Cañada	1993	3506	4338	2953	1335,02
2001	50080	Cerveruela	1994	2265	2312	2335	229,29
2001	50081	Cetina	1993	11188	13576	7950	2440,78
2001	50082	Cimballa	1993	2083	2437	3240	693,5
2001	50083	Cinco Olivas	2001	575	621	221	389,12
2001	50084	Clarés de Ribota	1993	2971	3513	1889	409,86
2001	50085	Codo		2160	2684	1069	693,02
2001	50086	Codos		5380	6634	5963	809,09
2001	50087	Contamina	1993	2253	2900	1397	611,28
2001	50088	Cosuenda	2001	2922	3559	3160	1025,23
2001	50089	Cuarte de Huerva		462	572	635	580,95
2001	50090	Cubel		2436	3503	5625	1119,48
2001	50091	Cuerlas (Las)		2955	3326	3095	954,78
2001	50092	Chiprana		2203	2786	3480	4402,63
2001	50093	Chodes	1994	2258	2600	1593	1066,85
2001	50094	Daroca		5303	6576	4854	3468,78
2001	50095	Ejea de los Caballeros		17022	27032	59280	83453,83
2001	50096	Embid de Ariza	1993	4582	5456	4082	803,54
2001	50098	Encinacorba	1999	4053	4937	3699	668,45
2001	50099	Épila		11228	13028	18750	17505,33
2001	50100	Erla	1995	949	1277	1956	2341,13
2001	50101	Escatrón		7332	10355	8855	2367,26
2001	50102	Fabara		8244	11586	9799	3800,4
2001	50104	Farlete		3438	5422	10040	2328,62
2001	50105	Fayón		2367	3579	5778	687,59
2001	50106	Fayos (Los)	1992	710	808	346	102,47
2001	50107	Figueruelas	1992	2610	2728	1653	3648,5
2001	50108	Fombuena		1592	1885	2561	176,37
2001	50109	Frago (El)		1175	2560	3308	365,04
2001	50110	Frasno (El)		5369	7525	4589	1335,01
2001	50111	Fréscano	1994	2218	2336	1869	1964,13
2001	50113	Fuendejalón	1998	8032	9012	7662	3127,29
2001	50114	Fuendetodos	2001	2893	3926	6167	997,25
2001	50115	Fuentes de Ebro	1992	8953	11173	14237	8886,41
2001	50116	Fuentes de Jiloca		2039	3321	2581	1226,86
2001	50117	Gallocanta		2121	2337	2849	550,28
2001	50118	Gallur	1992	3246	3651	4203	8218,84
2001	50119	Gelsa		5701	7246	7303	3611,17
2001	50120	Godojos	1992	1690	2406	1656	301,74
2001	50121	Gotor		3748	4475	1515	565,08
2001	50122	Grisel	1992	2441	2887	1467	734,62
2001	50123	Grisén	1992	837	876	434	1645,2
2001	50124	Herrera de los Navarros	1998	6694	8039	10468	2660,91
2001	50125	Ibdes	1993	4987	5839	5572	2029,37
2001	50126	Illueca		3423	4599	2401	624,7
2001	50128	Isuerre		929	2283	1960	393,06
2001	50129	Jaraba	1992	3196	3862	4235	848,13
2001	50130	Jarque		5368	6849	4063	1351,93
2001	50131	Jaulín	2001	1934	3088	4622	1142,55
2001	50132	Joyosa (La)	1992	490	532	662	1858,59
2001	50133	Lagata	2001	3079	3289	2341	817,11
2001	50134	Langa del Castillo		3259	4395	5007	1413,7
2001	50135	Layana	1999	615	762	378	511,52
2001	50136	Lécera	2001	7582	9146	10924	2624,57
2001	50137	Leciñena		6706	10440	17611	4835,84
2001	50138	Lechón		924	1271	1668	778,84
2001	50139	Letux	2001	5049	5246	2979	1428,08
2001	50140	Litago	1992	4425	5249	1553	686,53
2001	50141	Lituénigo	1992	3217	3452	1188	288,22
2001	50142	Lobera de Onsella		2395	4606	3140	445,27
2001	50143	Longares	1995	3515	3984	4634	2365,03
2001	50144	Longás		945	2927	4888	366,51
2001	50146	Lucena de Jalón		940	1086	986	3230,42
2001	50147	Luceni	1992	2974	3234	2630	5062,66
2001	50148	Luesia		1892	5918	12694	2255,1
2001	50149	Luesma	2001	2762	3417	2934	279,74
2001	50150	Lumpiaque		3827	4144	2791	1549,83
2001	50151	Luna		7565	14427	29913	16948,08
2001	50152	Maella		13179	18960	17203	6289,71
2001	50153	Magallón	1994	7923	8704	7865	4312,65
2001	50154	Mainar		3163	4004	3225	1044,13
2001	50155	Malanquilla	1993	2051	2299	3620	550,2
2001	50156	Maleján	1994	29	39	7	4,5
2001	50157	Malón	1992	2175	2315	575	1056,5
2001	50159	Maluenda	2001	4227	5523	4049	2268,41
2001	50160	Mallén	1992	5032	5304	3630	6884,01
2001	50161	Manchones		2457	2888	2429	819,67
2001	50162	Mara	2001	2744	3330	2058	1138,26
2001	50163	María de Huerva		3194	3633	10509	2180,59
2001	50164	Mediana de Aragón	1992	3922	4953	9144	1871,25
2001	50165	Mequinenza		8990	17022	28355	5618,39
2001	50166	Mesones de Isuela	2001	2949	4154	4858	1091,1
2001	50167	Mezalocha	2001	3073	3766	6078	1868,93
2001	50168	Mianos	2001	954	1274	1517	403,71
2001	50169	Miedes de Aragón	2001	3501	5454	5554	1709,3
2001	50170	Monegrillo		2275	4093	17834	3848,3
2001	50171	Moneva		4626	5585	6132	931,93
2001	50172	Monreal de Ariza	1993	5601	8277	6208	2724,26
2001	50173	Monterde	1993	2776	3601	5610	1645,68
2001	50174	Montón	2001	1948	2399	1725	947,61
2001	50175	Morata de Jalón		5970	6904	4469	1631,69
2001	50176	Morata de Jiloca		1695	2364	2212	1298,92
2001	50177	Morés		2884	3648	1984	1053,2
2001	50178	Moros	1993	5583	6951	5344	3451,5
2001	50179	Moyuela	2001	6475	7527	4297	1227,97
2001	50180	Mozota	1995	1139	1557	857	485,73
2001	50181	Muel	1999	3707	5268	7925	2990,43
2001	50182	Muela (La)	1995	5234	8655	14702	3342,15
2001	50183	Munébrega	2001	4095	5740	4134	1313,33
2001	50184	Murero		2098	2498	1777	618,76
2001	50185	Murillo de Gállego	2001	1989	3085	5495	654,1
2001	50186	Navardún	2001	829	1424	2426	620,96
2001	50187	Nigüella	2001	1491	2294	3069	616,64
2001	50188	Nombrevilla		793	904	1780	333,05
2001	50189	Nonaspe		6650	9226	10219	2694,04
2001	50190	Novallas	1992	3786	4031	1159	2497,5
2001	50191	Novillas	1992	3784	3932	2552	8238,22
2001	50192	Nuévalos	1992	1348	1819	4157	638,99
2001	50193	Nuez de Ebro	1992	855	988	783	2043,3
2001	50194	Olvés		2356	2801	1905	551,99
2001	50195	Orcajo		1971	2336	2692	309,72
2001	50196	Orera	2001	1654	1987	1971	387,4
2001	50197	Orés		2413	5063	4966	948,62
2001	50198	Oseja	1994	1053	1217	1262	98,6
2001	50199	Osera de Ebro	1992	1048	1392	2436	4207,62
2001	50200	Paniza	1998	4806	5773	4712	1345,63
2001	50201	Paracuellos de Jiloca	2001	3512	4524	3180	1904,81
2001	50202	Paracuellos de la Ribera		1978	3348	1473	672,09
2001	50203	Pastriz	1992	1104	1247	1629	4578,53
2001	50204	Pedrola	1993	7476	8291	11270	7392,63
2001	50205	Pedrosas (Las)	1995	1004	1555	1835	856,51
2001	50206	Perdiguera		5255	6969	10905	2888,73
2001	50207	Piedratajada	1995	594	1332	2312	1119,45
2001	50208	Pina de Ebro		7277	12199	30351	20273,57
2001	50209	Pinseque	1992	2594	2762	1624	4237,37
2001	50210	Pintanos (Los)		2238	4191	6369	668,37
2001	50211	Plasencia de Jalón	1994	2198	2812	3528	2567,32
2001	50212	Pleitas	1994	520	547	217	819,92
2001	50213	Plenas		5786	7193	3671	955,77
2001	50214	Pomer	1993	3142	3278	3309	204,97
2001	50215	Pozuel de Ariza		3317	3895	2103	461,85
2001	50216	Pozuelo de Aragón	1994	4247	4625	3221	1014,85
2001	50217	Pradilla de Ebro	1992	1651	1961	2592	2326,2
2001	50218	Puebla de Albortón		2750	3265	7395	1152,25
2001	50219	Puebla de Alfindén (La)	1992	1286	1580	1723	2652,73
2001	50220	Puendeluna	2001	720	1302	971	356,63
2001	50221	Purujosa	1992	2108	2307	3514	129,12
2001	50222	Quinto	1992	2787	6648	11858	11549,58
2001	50223	Remolinos	1992	1209	1354	1792	1556,35
2001	50224	Retascón		1224	1954	2537	789,36
2001	50225	Ricla		2936	4326	8399	10166,55
2001	50227	Romanos		1592	2019	1841	846,6
2001	50228	Rueda de Jalón		4390	5205	10557	6251,8
2001	50229	Ruesca	2001	770	1050	1171	303,2
2001	50230	Sádaba		4299	7302	12237	16011,98
2001	50231	Salillas de Jalón		407	456	206	1077,2
2001	50232	Salvatierra de Esca		1699	3940	7960	707,39
2001	50233	Samper del Salz	2001	1634	2109	996	443,32
2001	50234	San Martín de la Virgen de Moncayo	1992	1717	1846	506	233,07
2001	50235	San Mateo de Gállego	1995	3950	4702	7258	4402,86
2001	50236	Santa Cruz de Grío		2924	3696	1921	388,79
2001	50237	Santa Cruz de Moncayo	1992	1369	1670	382	376,44
2001	50238	Santa Eulalia de Gállego		1252	3023	2927	358,31
2001	50239	Santed		1582	1845	1746	419,24
2001	50240	Sástago		3517	9605	29415	8202,27
2001	50241	Saviñán		2103	3850	1505	1407,66
2001	50242	Sediles		1569	2036	1139	154,16
2001	50243	Sestrica		3918	5128	3995	696
2001	50244	Sierra de Luna	1995	1598	2627	4361	2246,01
2001	50245	Sigüés		2034	3789	9838	1120,8
2001	50246	Sisamón	1993	6483	7489	4190	689,14
2001	50247	Sobradiel	1992	1044	1100	1198	2858,4
2001	50248	Sos del Rey Católico		8784	13087	21573	11821,77
2001	50249	Tabuenca	1994	5760	7139	8469	1164,83
2001	50250	Talamantes	1993	3275	3728	4707	332,03
2001	50251	Tarazona	1993	18298	24939	24400	14224,28
2001	50252	Tauste		16239	18517	39540	55100,44
2001	50253	Terrer	2001	3493	4102	3357	3169,48
2001	50254	Tierga		2996	4249	6721	1151,85
2001	50255	Tobed		3106	4283	3228	506,97
2001	50256	Torralba de los Frailes		4047	4563	5844	1033,31
2001	50257	Torralba de Ribota		3157	4209	3176	1071,92
2001	50258	Torralbilla		1630	2616	2442	765,61
2001	50259	Torrehermosa	1999	921	1207	2165	414,9
2001	50260	Torrelapaja	1993	1130	1402	1480	171,19
2001	50261	Torrellas	1992	1168	1257	274	476,7
2001	50262	Torres de Berrellén		2344	2799	5170	6762,57
2001	50263	Torrijo de la Cañada	1993	6286	7683	7421	1698,94
2001	50264	Tosos	1994	2662	3572	6956	1473,22
2001	50265	Trasmoz	1992	3381	3654	1798	1022,86
2001	50266	Trasobares	1994	4065	4942	7138	668,19
2001	50267	Uncastillo	1999	4599	10617	23163	5210,34
2001	50268	Undués de Lerda	2001	999	1857	4325	561,73
2001	50269	Urrea de Jalón	1994	2697	2817	2609	2237,31
2001	50270	Urriés		1697	2606	2128	560,03
2001	50271	Used		6596	7522	7738	2712,74
2001	50272	Utebo		2171	2494	1326	4275,3
2001	50273	Valdehorna		1047	1402	770	170,1
2001	50274	Val de San Martín		1470	1984	2469	373,55
2001	50275	Valmadrid		1373	1524	5016	402,5
2001	50276	Valpalmas		1388	4281	4005	1462,65
2001	50277	Valtorres	1992	432	560	334	54,52
2001	50278	Velilla de Ebro	1992	2703	3502	5996	1889,83
2001	50279	Velilla de Jiloca		1034	1446	999	862,63
2001	50280	Vera de Moncayo	1993	5740	6485	2759	1960,28
2001	50281	Vierlas	1992	880	933	274	743,95
2001	50282	Vilueña (La)	1993	863	1122	865	386,91
2001	50283	Villadoz		890	1482	1687	736,39
2001	50284	Villafeliche		2252	2745	2141	858,66
2001	50285	Villafranca de Ebro		2604	3029	6165	3187,75
2001	50286	Villalba de Perejil		2095	3337	1307	637,53
2001	50287	Villalengua	1993	2648	3263	4049	1738,11
2001	50288	Villanueva de Gállego	1995	2501	2980	7560	5442,83
2001	50289	Villanueva de Jiloca		1155	1480	678	404,71
2001	50290	Villanueva de Huerva	1994	4164	5349	7832	1861,1
2001	50291	Villar de los Navarros	2001	3548	3983	4948	1373,74
2001	50292	Villarreal de Huerva		2626	3247	2504	809,31
2001	50293	Villarroya de la Sierra	1993	8113	9764	9133	2402,9
2001	50294	Villarroya del Campo		1689	2269	1673	721,91
2001	50295	Vistabella		2771	4029	2094	319,04
2001	50296	Zaida (La)	1992	651	1070	1742	1079,84
2001	50297	Zaragoza	1992	28234	44177	105993	72113,7
2001	50298	Zuera		9933	14982	32255	18025,55
2001	50901	Biel		2400	9297	12666	989,76
2001	50902	Marracos	1995	475	922	1691	1294,17
2002	22001	Abiego	1997	2802	3892	3858	1652
2002	22002	Abizanda	1995	1082	1656	4517	491
2002	22003	Adahuesca	1997	1096	1796	5276	941
2002	22004	Agüero	2002	1891	3345	9362	685
2002	22006	Aísa		1536	2768	7709	379
2002	22007	Albalate de Cinca	2002	3072	4191	4425	7966
2002	22008	Albalatillo	1993	750	1014	910	1259
2002	22009	Albelda		2482	4639	5161	9292
2002	22011	Albero Alto	2002	1143	1458	1934	1202
2002	22012	Albero Bajo	1993	792	1025	2227	1927
2002	22013	Alberuela de Tubo	2001	974	1251	2081	2970
2002	22014	Alcalá de Gurrea	2002	1800	3323	7226	4758
2002	22015	Alcalá del Obispo	1994	3486	4599	4787	3454
2002	22016	Alcampell		3568	5159	5844	4698
2002	22017	Alcolea de Cinca	1994	2868	3647	8472	10724
2002	22018	Alcubierre		3230	4912	11309	4597
2002	22019	Alerre	2002	480	604	888	597
2002	22020	Alfántega		724	1126	749	1132
2002	22021	Almudévar	2002	7148	10047	20112	16766
2002	22022	Almunia de San Juan		1446	2789	3427	2509
2002	22023	Almuniente	1993	1423	1893	3712	7608
2002	22024	Alquézar	1994	2008	2436	3149	685
2002	22025	Altorricón		1241	2826	3134	6430
2002	22027	Angüés	1994	2553	4685	5633	2060
2002	22028	Ansó		952	2342	25850	861
2002	22029	Antillón		1068	1942	2220	966
2002	22032	Aragüés del Puerto		1422	2085	6169	272
2002	22035	Arén	2002	4141	6151	11907	1573
2002	22036	Argavieso	2001	764	1172	966	824
2002	22037	Arguis	2002	1727	2617	6254	490
2002	22039	Ayerbe	2002	3707	5875	6293	2905
2002	22040	Azanuy-Alins		1927	4138	4981	1113
2002	22041	Azara		893	1526	1452	572
2002	22042	Azlor	1994	1167	1669	1581	523
2002	22043	Baells		2023	2716	4019	1009
2002	22044	Bailo	2000	2296	5455	16418	2513
2002	22045	Baldellou		1511	1944	2980	511
2002	22046	Ballobar		5608	9897	12509	5299
2002	22047	Banastás	2002	195	239	471	306
2002	22048	Barbastro		4333	8259	10503	10831
2002	22049	Barbués	2002	1892	2168	1970	2809
2002	22050	Barbuñales	1994	848	1318	1892	573
2002	22051	Bárcabo	2002	2733	4701	8789	1107
2002	22052	Belver de Cinca	2002	3880	5430	8278	13752
2002	22053	Benabarre	1997	4910	8778	16040	3642
2002	22054	Benasque		2202	6461	22824	362
2002	22055	Berbegal		2871	3987	4882	3304
2002	22057	Bielsa		1697	11678	20085	377
2002	22058	Bierge	2002	4228	6744	14577	1497
2002	22059	Biescas		6220	10564	17707	1757
2002	22060	Binaced	2002	3601	5027	7849	16192
2002	22061	Binéfar	2002	1918	3266	2476	4203
2002	22062	Bisaurri		2655	7331	6247	384
2002	22063	Biscarrués	1992	785	1655	3093	1450
2002	22064	Blecua y Torres	2001	1738	3641	3629	1751
2002	22066	Boltaña	2002	2819	5768	14115	1388
2002	22067	Bonansa		1522	2126	4003	321
2002	22068	Borau		605	1214	3940	247
2002	22069	Broto		4036	9931	12570	826
2002	22072	Caldearenas	2001	3009	4696	19410	1546
2002	22074	Campo	2002	686	993	2327	316
2002	22075	Camporrells		1378	1869	2654	631
2002	22076	Canal de Berdún	2000	4398	7562	13402	2943
2002	22077	Candasnos		3818	5887	11893	3744
2002	22078	Canfranc		413	541	6998	343
2002	22079	Capdesaso	1993	934	1322	1792	1579
2002	22080	Capella	1994	2251	3687	6004	924
2002	22081	Casbas de Huesca	2001	4181	7350	13264	2520
2002	22082	Castejón del Puente		1514	2069	2592	2543
2002	22083	Castejón de Monegros	2001	4111	7449	16565	6344
2002	22084	Castejón de Sos		1142	2039	3015	519
2002	22085	Castelflorite	1994	1722	2215	3494	3884
2002	22086	Castiello de Jaca		1282	1943	1652	286
2002	22087	Castigaleu	1994	730	1608	2698	541
2002	22088	Castillazuelo	1994	1094	1714	1511	557
2002	22089	Castillonroy		1648	2242	3718	1353
2002	22090	Colungo	2002	1593	2603	4060	364
2002	22094	Chalamera	2002	1340	1600	1148	1746
2002	22095	Chía		905	1316	2557	144
2002	22096	Chimillas	2002	448	557	994	792
2002	22099	Esplús	2002	1252	2072	7285	14586
2002	22102	Estada	1992	585	717	1636	402
2002	22103	Estadilla		2384	4213	4908	2787
2002	22105	Estopiñán del Castillo		2775	4562	8451	1508
2002	22106	Fago		397	831	130	43
2002	22107	Fanlo		2710	11057	18444	499
2002	22109	Fiscal		2923	4769	16379	1436
2002	22110	Fonz		2505	4210	4930	3766
2002	22111	Foradada del Toscar	2002	2135	3677	10570	1025
2002	22112	Fraga		11329	18374	43504	53025
2002	22113	Fueva (La)	1999	5761	9677	21885	2615
2002	22114	Gistaín		1178	2749	7405	265
2002	22115	Grado (El)	1992	3838	4635	6311	1630
2002	22116	Grañén		4229	6899	12227	17362
2002	22117	Graus	1999	9331	15721	30190	5213
2002	22119	Gurrea de Gállego	2002	4701	8267	19207	17452
2002	22122	Hoz de Jaca		548	1459	1119	61
2002	22124	Huerto		2699	3499	8760	7223
2002	22125	Huesca	1997	6086	9626	16121	16060
2002	22126	Ibieca	1997	838	1321	1481	500
2002	22127	Igriés	1992	1302	1524	1915	943
2002	22128	Ilche	1993	3377	5032	6481	7779
2002	22129	Isábena	2001	2750	6540	11862	1079
2002	22130	Jaca		11525	19586	40164	9052
2002	22131	Jasa		565	704	858	54
2002	22133	Labuerda	2002	718	1331	1732	231
2002	22135	Laluenga	1994	1489	2365	3638	2818
2002	22136	Lalueza	1993	5209	7536	8833	10891
2002	22137	Lanaja		4686	9099	18439	14956
2002	22139	Laperdiguera	1993	619	805	1131	734
2002	22141	Lascellas-Ponzano	1994	1670	2749	2722	935
2002	22142	Lascuarre	1994	1241	2276	3217	481
2002	22143	Laspaúles		2983	7772	7865	632
2002	22144	Laspuña		1314	3299	4115	245
2002	22149	Loarre	1995	3229	4678	7626	2025
2002	22150	Loporzano	1992	6129	8171	17033	4068
2002	22151	Loscorrales	2002	1615	2196	4018	2580
2002	22155	Monesma y Cajigar	1994	1264	2421	6388	685
2002	22156	Monflorite-Lascasas	2002	1528	1929	2889	3819
2002	22157	Montanuy		3994	11623	16388	1343
2002	22158	Monzón		8157	11288	15528	28565
2002	22160	Naval	1995	1115	1576	4790	403
2002	22162	Novales	2001	1266	1772	1968	1453
2002	22163	Nueno	1992	3094	4255	14694	1928
2002	22164	Olvena	1992	682	866	1586	251
2002	22165	Ontiñena		5793	8027	13301	5005
2002	22167	Osso de Cinca	2002	1705	2519	2765	9128
2002	22168	Palo	1999	730	958	1331	181
2002	22170	Panticosa		1448	3302	9081	149
2002	22172	Peñalba		8494	9042	14686	4645
2002	22173	Peñas de Riglos (Las)	2002	5237	7895	21588	1739
2002	22174	Peralta de Alcofea		4893	7687	11667	6656
2002	22175	Peralta de Calasanz	1992	3803	5200	11563	1998
2002	22176	Peraltilla	1994	1137	1877	1614	678
2002	22177	Perarrúa	2002	1515	2425	3048	587
2002	22178	Pertusa	1994	1310	1811	2924	2521
2002	22181	Piracés	2002	1347	1944	2472	1583
2002	22182	Plan		1721	3195	9140	400
2002	22184	Poleñino	1993	1196	2126	3261	4729
2002	22186	Pozán de Vero	1994	1238	1768	1481	546
2002	22187	Puebla de Castro (La)	1992	1408	1820	2545	515
2002	22188	Puente de Montañana	2002	1373	2266	4887	517
2002	22189	Puértolas		2170	7130	9703	426
2002	22190	Pueyo de Araguás (El)	1999	1633	2216	6292	687
2002	22193	Pueyo de Santa Cruz		808	1104	881	1639
2002	22195	Quicena	2002	534	760	976	680
2002	22197	Robres	1992	3824	5396	6293	5163
2002	22199	Sabiñánigo		14864	21058	58329	4589
2002	22200	Sahún		1634	3878	7315	550
2002	22201	Salas Altas	1994	1306	1800	2139	674
2002	22202	Salas Bajas	1994	927	1198	1239	482
2002	22203	Salillas	1994	1201	1704	2880	1870
2002	22204	Sallent de Gállego		2217	5170	14185	766
2002	22205	San Esteban de Litera		3798	6688	7220	7454
2002	22206	Sangarrén	1995	2048	2591	3226	4471
2002	22207	San Juan de Plan		883	3496	4992	194
2002	22208	Santa Cilia	2001	821	1291	2843	957
2002	22209	Santa Cruz de la Serós	2001	612	958	2706	344
2002	22212	Santaliestra y San Quílez	2002	917	1551	2523	230
2002	22213	Sariñena	1993	8527	13584	27427	30300
2002	22214	Secastilla	1997	1312	1852	4758	320
2002	22215	Seira		1004	3001	6867	202
2002	22217	Sena	1997	3103	4448	10516	12059
2002	22218	Senés de Alcubierre	1993	726	1002	1924	980
2002	22220	Sesa	1993	2016	2723	3076	1699
2002	22221	Sesué		621	1146	484	186
2002	22222	Siétamo		3120	4157	4910	2308
2002	22223	Sopeira	2002	1610	2568	4438	448
2002	22225	Tamarite de Litera		4734	6881	11166	19729
2002	22226	Tardienta	1997	5229	6476	9297	4611
2002	22227	Tella-Sin		1391	3708	8678	379
2002	22228	Tierz	2002	618	732	659	791
2002	22229	Tolva	2001	1972	4319	5919	952
2002	22230	Torla-Ordesa		2058	6625	18341	674
2002	22232	Torralba de Aragón	2002	1716	2272	4080	2016
2002	22233	Torre la Ribera		1143	3086	3148	264
2002	22234	Torrente de Cinca	1993	1591	2047	5690	7642
2002	22235	Torres de Alcanadre	1994	1065	1320	1733	2135
2002	22236	Torres de Barbués	2002	847	1023	1398	1953
2002	22239	Tramaced	1993	666	930	1565	2156
2002	22242	Valfarta		320	790	3255	2110
2002	22243	Valle de Bardají	2002	738	1242	4401	318
2002	22244	Valle de Lierp	2002	1128	1664	3224	348
2002	22245	Velilla de Cinca	2002	1599	1961	1669	4136
2002	22246	Beranuy		2285	5604	5906	349
2002	22247	Viacamp y Litera	2001	2057	4267	10824	637
2002	22248	Vicién	2002	521	720	1400	1077
2002	22249	Villanova		672	904	702	185
2002	22250	Villanúa		1326	2443	5547	550
2002	22251	Villanueva de Sigena	1997	2366	4123	14570	11084
